0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,088,"Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,056,"Other Production",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,028,"Production",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",44.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1962,1962,00,086,"Total Supply",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",25.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",35.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,088,"Exports",02,"(1000 60 KG BAGS)",25.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,056,"Other Production",02,"(1000 60 KG BAGS)",18.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,028,"Production",02,"(1000 60 KG BAGS)",60.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",40.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",35.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",60.0000
0711100,"Coffee, Green",VM,"Vietnam",1963,1963,00,086,"Total Supply",02,"(1000 60 KG BAGS)",60.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",2.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,088,"Exports",02,"(1000 60 KG BAGS)",30.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,056,"Other Production",02,"(1000 60 KG BAGS)",20.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,028,"Production",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",44.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1964,1964,00,086,"Total Supply",02,"(1000 60 KG BAGS)",66.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",3.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",40.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,020,"Beginning Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,125,"Domestic Consumption",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,176,"Ending Stocks",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,088,"Exports",02,"(1000 60 KG BAGS)",40.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,057,"Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,056,"Other Production",02,"(1000 60 KG BAGS)",23.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,028,"Production",02,"(1000 60 KG BAGS)",76.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,107,"Roast & Ground Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,075,"Roast & Ground Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,053,"Robusta Production",02,"(1000 60 KG BAGS)",50.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,141,"Rst,Ground Dom. Consum",02,"(1000 60 KG BAGS)",36.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,154,"Soluble Dom. Cons.",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,114,"Soluble Exports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,082,"Soluble Imports",02,"(1000 60 KG BAGS)",0.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,178,"Total Distribution",02,"(1000 60 KG BAGS)",76.0000
0711100,"Coffee, Green",VM,"Vietnam",1965,1965,00,086,"Total Supply",02,"(1000 60 KG BAGS)",76.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,029,"Arabica Production",02,"(1000 60 KG BAGS)",3.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,090,"Bean Exports",02,"(1000 60 KG BAGS)",50.0000
0711100,"Coffee, Green",VM,"Vietnam",1966,1966,00,058,"Bean Imports",02,"(1000 60 KG BAGS)",0.0000
